Date,SO2,NOx,RSPM,AQI,Area
08-10-2014,28,47,88.0,88.0,Pimpri-Chinchwad
09-10-2014,28,34,137.0,125.0,Pimpri-Chinchwad
10-10-2014,28,54,118.0,112.0,Pimpri-Chinchwad
11-10-2014,27,41,107.0,105.0,Pimpri-Chinchwad
13-10-2014,25,33,136.0,124.0,Pimpri-Chinchwad
14-10-2014,31,38,118.0,112.0,Pimpri-Chinchwad
16-10-2014,34,40,101.0,101.0,Pimpri-Chinchwad
17-10-2014,30,53,74.0,74.0,Pimpri-Chinchwad
18-10-2014,41,60,66.0,75.0,Pimpri-Chinchwad
20-10-2014,40,57,52.0,71.0,Pimpri-Chinchwad
21-10-2014,19,32,165.0,143.0,Pimpri-Chinchwad
22-10-2014,12,30,266.0,216.0,Pimpri-Chinchwad
23-10-2014,17,23,147.0,131.0,Pimpri-Chinchwad
24-10-2014,17,24,64.0,64.0,Pimpri-Chinchwad
25-10-2014,13,25,72.0,72.0,Pimpri-Chinchwad
27-10-2014,19,37,80.0,80.0,Pimpri-Chinchwad
28-10-2014,17,51,87.0,87.0,Pimpri-Chinchwad
29-10-2014,17,38,124.0,116.0,Pimpri-Chinchwad
30-10-2014,22,30,105.0,103.0,Pimpri-Chinchwad
31-10-2014,16,38,148.0,132.0,Pimpri-Chinchwad
01-11-2014,17,39,167.0,145.0,Pimpri-Chinchwad
03-11-2014,23,48,216.0,177.0,Pimpri-Chinchwad
04-11-2014,18,36,133.0,122.0,Pimpri-Chinchwad
06-11-2014,17,47,151.0,134.0,Pimpri-Chinchwad
07-11-2014,43,46,82.0,82.0,Pimpri-Chinchwad
08-11-2014,50,55,84.0,84.0,Pimpri-Chinchwad
11-11-2014,42,38,77.0,77.0,Pimpri-Chinchwad
12-11-2014,34,45,116.0,111.0,Pimpri-Chinchwad
13-11-2014,42,57,79.0,79.0,Pimpri-Chinchwad
14-11-2014,33,31,49.0,49.0,Pimpri-Chinchwad
15-11-2014,38,65,56.0,81.0,Pimpri-Chinchwad
17-11-2014,35,59,52.0,74.0,Pimpri-Chinchwad
18-11-2014,37,48,124.0,116.0,Pimpri-Chinchwad
19-11-2014,28,29,158.0,139.0,Pimpri-Chinchwad
20-11-2014,22,33,69.0,69.0,Pimpri-Chinchwad
21-11-2014,23,36,120.0,113.0,Pimpri-Chinchwad
22-11-2014,24,30,118.0,112.0,Pimpri-Chinchwad
23-11-2014,23,30,153.0,135.0,Pimpri-Chinchwad
24-11-2014,18,30,137.0,125.0,Pimpri-Chinchwad
25-11-2014,23,49,136.0,124.0,Pimpri-Chinchwad
26-11-2014,19,33,157.0,138.0,Pimpri-Chinchwad
27-11-2014,20,42,246.0,197.0,Pimpri-Chinchwad
28-11-2014,20,36,221.0,181.0,Pimpri-Chinchwad
01-12-2014,19,55,272.0,222.0,Pimpri-Chinchwad
02-12-2014,22,48,167.0,145.0,Pimpri-Chinchwad
03-12-2014,20,44,262.0,212.0,Pimpri-Chinchwad
04-12-2014,16,45,156.0,137.0,Pimpri-Chinchwad
05-12-2014,20,57,123.0,115.0,Pimpri-Chinchwad
06-12-2014,21,58,176.0,151.0,Pimpri-Chinchwad
08-12-2014,20,43,195.0,163.0,Pimpri-Chinchwad
09-12-2014,22,53,163.0,142.0,Pimpri-Chinchwad
10-12-2014,16,32,166.0,144.0,Pimpri-Chinchwad
11-12-2014,25,69,158.0,139.0,Pimpri-Chinchwad
12-12-2014,23,51,50.0,64.0,Pimpri-Chinchwad
13-12-2014,23,62,77.0,78.0,Pimpri-Chinchwad
15-12-2014,16,56,119.0,113.0,Pimpri-Chinchwad
16-12-2014,22,62,97.0,97.0,Pimpri-Chinchwad
17-12-2014,21,38,120.0,113.0,Pimpri-Chinchwad
19-12-2014,19,48,132.0,121.0,Pimpri-Chinchwad
20-12-2014,17,53,149.0,133.0,Pimpri-Chinchwad
23-12-2014,17,33,209.0,173.0,Pimpri-Chinchwad
24-12-2014,15,40,220.0,180.0,Pimpri-Chinchwad
25-12-2014,26,37,210.0,173.0,Pimpri-Chinchwad
26-12-2014,21,47,115.0,110.0,Pimpri-Chinchwad
27-12-2014,20,55,241.0,194.0,Pimpri-Chinchwad
29-12-2014,17,77,159.0,139.0,Pimpri-Chinchwad
30-12-2014,17,45,208.0,172.0,Pimpri-Chinchwad
01-01-2015,15,58,155.0,137.0,Pimpri-Chinchwad
02-01-2015,19,45,121.0,114.0,Pimpri-Chinchwad
03-01-2015,20,53,152.0,135.0,Pimpri-Chinchwad
05-01-2015,18,46,154.0,136.0,Pimpri-Chinchwad
06-01-2015,22,63,145.0,130.0,Pimpri-Chinchwad
07-01-2015,28,69,138.0,125.0,Pimpri-Chinchwad
08-01-2015,31,78,161.0,141.0,Pimpri-Chinchwad
09-01-2015,30,53,158.0,139.0,Pimpri-Chinchwad
10-01-2015,32,105,193.0,162.0,Pimpri-Chinchwad
12-01-2015,29,88,228.0,185.0,Pimpri-Chinchwad
13-01-2015,33,122,169.0,146.0,Pimpri-Chinchwad
14-01-2015,28,101,186.0,157.0,Pimpri-Chinchwad
15-01-2015,28,77,188.0,159.0,Pimpri-Chinchwad
16-01-2015,27,123,249.0,199.0,Pimpri-Chinchwad
17-01-2015,36,135,186.0,157.0,Pimpri-Chinchwad
19-01-2015,53,78,163.0,142.0,Pimpri-Chinchwad
20-01-2015,32,110,116.0,130.0,Pimpri-Chinchwad
21-01-2015,26,121,103.0,141.0,Pimpri-Chinchwad
22-01-2015,33,80,105.0,103.0,Pimpri-Chinchwad
23-01-2015,30,104,75.0,124.0,Pimpri-Chinchwad
24-01-2015,46,91,92.0,111.0,Pimpri-Chinchwad
27-01-2015,41,71,137.0,125.0,Pimpri-Chinchwad
28-01-2015,16,155,113.0,175.0,Pimpri-Chinchwad
29-01-2015,14,72,99.0,99.0,Pimpri-Chinchwad
30-01-2015,22,85,129.0,119.0,Pimpri-Chinchwad
31-01-2015,21,101,151.0,134.0,Pimpri-Chinchwad
02-02-2015,18,118,149.0,138.0,Pimpri-Chinchwad
03-02-2015,29,63,157.0,138.0,Pimpri-Chinchwad
04-02-2015,21,112,148.0,132.0,Pimpri-Chinchwad
05-02-2015,38,77,151.0,134.0,Pimpri-Chinchwad
06-02-2015,56,67,152.0,135.0,Pimpri-Chinchwad
07-02-2015,23,65,187.0,158.0,Pimpri-Chinchwad
10-02-2015,23,45,117.0,111.0,Pimpri-Chinchwad
11-02-2015,50,87,115.0,110.0,Pimpri-Chinchwad
12-02-2015,25,61,104.0,103.0,Pimpri-Chinchwad
13-02-2015,44,69,131.0,121.0,Pimpri-Chinchwad
14-02-2015,24,37,132.0,121.0,Pimpri-Chinchwad
15-02-2015,45,123,178.0,152.0,Pimpri-Chinchwad
17-02-2015,18,71,244.0,196.0,Pimpri-Chinchwad
18-02-2015,37,68,136.0,124.0,Pimpri-Chinchwad
19-02-2015,50,63,123.0,115.0,Pimpri-Chinchwad
20-02-2015,28,46,137.0,125.0,Pimpri-Chinchwad
21-02-2015,23,46,152.0,135.0,Pimpri-Chinchwad
22-02-2015,21,57,157.0,138.0,Pimpri-Chinchwad
23-02-2015,23,37,138.0,125.0,Pimpri-Chinchwad
24-02-2015,20,52,134.0,123.0,Pimpri-Chinchwad
25-02-2015,25,47,135.0,123.0,Pimpri-Chinchwad
26-02-2015,18,42,155.0,137.0,Pimpri-Chinchwad
27-02-2015,19,41,113.0,109.0,Pimpri-Chinchwad
28-02-2015,19,51,106.0,104.0,Pimpri-Chinchwad
01-03-2015,18,53,91.0,91.0,Pimpri-Chinchwad
02-03-2015,16,57,76.0,76.0,Pimpri-Chinchwad
03-03-2015,18,53,82.0,82.0,Pimpri-Chinchwad
04-03-2015,20,44,130.0,120.0,Pimpri-Chinchwad
05-03-2015,19,47,202.0,168.0,Pimpri-Chinchwad
06-03-2015,18,51,121.0,114.0,Pimpri-Chinchwad
07-03-2015,19,39,116.0,111.0,Pimpri-Chinchwad
09-03-2015,24,43,123.0,115.0,Pimpri-Chinchwad
11-03-2015,18,48,83.0,83.0,Pimpri-Chinchwad
12-03-2015,19,64,106.0,104.0,Pimpri-Chinchwad
13-03-2015,21,67,55.0,84.0,Pimpri-Chinchwad
14-03-2015,18,58,60.0,73.0,Pimpri-Chinchwad
15-03-2015,16,63,68.0,79.0,Pimpri-Chinchwad
16-03-2015,20,41,133.0,122.0,Pimpri-Chinchwad
17-03-2015,21,59,125.0,117.0,Pimpri-Chinchwad
19-03-2015,24,49,105.0,103.0,Pimpri-Chinchwad
20-03-2015,18,42,121.0,114.0,Pimpri-Chinchwad
23-03-2015,24,44,211.0,174.0,Pimpri-Chinchwad
24-03-2015,19,44,114.0,109.0,Pimpri-Chinchwad
25-03-2015,16,46,212.0,175.0,Pimpri-Chinchwad
26-03-2015,23,55,115.0,110.0,Pimpri-Chinchwad
27-03-2015,22,55,127.0,118.0,Pimpri-Chinchwad
30-03-2015,19,76,99.0,99.0,Pimpri-Chinchwad
31-03-2015,18,48,93.0,93.0,Pimpri-Chinchwad
01-05-2015,14,65,99.0,99.0,Pimpri-Chinchwad
02-05-2015,13,66,83.0,83.0,Pimpri-Chinchwad
05-05-2015,28,42,83.0,83.0,Pimpri-Chinchwad
06-05-2015,28,91,78.0,111.0,Pimpri-Chinchwad
07-05-2015,27,45,134.0,123.0,Pimpri-Chinchwad
11-05-2015,16,62,97.0,97.0,Pimpri-Chinchwad
12-05-2015,13,53,86.0,86.0,Pimpri-Chinchwad
13-05-2015,17,59,76.0,76.0,Pimpri-Chinchwad
14-05-2015,15,83,68.0,103.0,Pimpri-Chinchwad
15-05-2015,16,74,75.0,93.0,Pimpri-Chinchwad
16-05-2015,12,63,122.0,115.0,Pimpri-Chinchwad
18-05-2015,14,52,56.0,65.0,Pimpri-Chinchwad
19-05-2015,13,33,56.0,56.0,Pimpri-Chinchwad
20-05-2015,13,40,63.0,63.0,Pimpri-Chinchwad
21-05-2015,14,29,49.0,49.0,Pimpri-Chinchwad
22-05-2015,12,25,53.0,53.0,Pimpri-Chinchwad
25-05-2015,14,41,31.0,51.0,Pimpri-Chinchwad
26-05-2015,13,27,38.0,38.0,Pimpri-Chinchwad
02-06-2015,14,46,55.0,58.0,Pimpri-Chinchwad
03-06-2015,14,34,56.0,56.0,Pimpri-Chinchwad
04-06-2015,12,28,64.0,64.0,Pimpri-Chinchwad
05-06-2015,13,33,55.0,55.0,Pimpri-Chinchwad
09-06-2015,13,32,24.0,40.0,Pimpri-Chinchwad
10-06-2015,12,31,25.0,39.0,Pimpri-Chinchwad
11-06-2015,12,35,38.0,44.0,Pimpri-Chinchwad
12-06-2015,11,23,28.0,29.0,Pimpri-Chinchwad
13-06-2015,11,27,24.0,34.0,Pimpri-Chinchwad
14-06-2015,11,26,41.0,41.0,Pimpri-Chinchwad
15-06-2015,12,23,43.0,43.0,Pimpri-Chinchwad
16-06-2015,11,24,74.0,74.0,Pimpri-Chinchwad
17-06-2015,11,30,23.0,38.0,Pimpri-Chinchwad
18-06-2015,12,22,40.0,40.0,Pimpri-Chinchwad
19-06-2015,12,23,26.0,29.0,Pimpri-Chinchwad
20-06-2015,15,28,29.0,35.0,Pimpri-Chinchwad
21-06-2015,11,23,43.0,43.0,Pimpri-Chinchwad
22-06-2015,11,25,75.0,75.0,Pimpri-Chinchwad
23-06-2015,12,26,42.0,42.0,Pimpri-Chinchwad
24-06-2015,11,15,40.0,40.0,Pimpri-Chinchwad
25-06-2015,12,18,49.0,49.0,Pimpri-Chinchwad
26-06-2015,11,15,57.0,57.0,Pimpri-Chinchwad
27-06-2015,12,25,49.0,49.0,Pimpri-Chinchwad
01-07-2015,11,27,39.0,39.0,Pimpri-Chinchwad
02-07-2015,15,35,35.0,44.0,Pimpri-Chinchwad
03-07-2015,12,19,39.0,39.0,Pimpri-Chinchwad
04-07-2015,13,41,98.0,98.0,Pimpri-Chinchwad
06-07-2015,12,20,40.0,40.0,Pimpri-Chinchwad
07-07-2015,10,20,102.0,101.0,Pimpri-Chinchwad
08-07-2015,14,40,95.0,95.0,Pimpri-Chinchwad
09-07-2015,10,17,33.0,33.0,Pimpri-Chinchwad
10-07-2015,9,30,20.0,38.0,Pimpri-Chinchwad
11-07-2015,10,41,40.0,51.0,Pimpri-Chinchwad
12-07-2015,10,14,40.0,40.0,Pimpri-Chinchwad
13-07-2015,9,17,68.0,68.0,Pimpri-Chinchwad
14-07-2015,12,19,50.0,50.0,Pimpri-Chinchwad
15-07-2015,12,16,42.0,42.0,Pimpri-Chinchwad
16-07-2015,12,29,37.0,37.0,Pimpri-Chinchwad
17-07-2015,19,38,54.0,54.0,Pimpri-Chinchwad
20-07-2015,18,30,42.0,42.0,Pimpri-Chinchwad
21-07-2015,11,35,26.0,44.0,Pimpri-Chinchwad
24-07-2015,15,36,42.0,45.0,Pimpri-Chinchwad
25-07-2015,15,29,44.0,44.0,Pimpri-Chinchwad
27-07-2015,23,65,40.0,81.0,Pimpri-Chinchwad
28-07-2015,18,24,40.0,40.0,Pimpri-Chinchwad
29-07-2015,15,21,33.0,33.0,Pimpri-Chinchwad
30-07-2015,16,17,41.0,41.0,Pimpri-Chinchwad
31-07-2015,13,67,53.0,84.0,Pimpri-Chinchwad
01-08-2015,13,20,39.0,39.0,Pimpri-Chinchwad
03-08-2015,11,39,34.0,49.0,Pimpri-Chinchwad
04-08-2015,11,34,34.0,43.0,Pimpri-Chinchwad
05-08-2015,10,40,28.0,50.0,Pimpri-Chinchwad
06-08-2015,14,24,64.0,64.0,Pimpri-Chinchwad
07-08-2015,13,26,46.0,46.0,Pimpri-Chinchwad
08-08-2015,16,22,32.0,32.0,Pimpri-Chinchwad
09-08-2015,9,25,31.0,31.0,Pimpri-Chinchwad
10-08-2015,14,43,43.0,54.0,Pimpri-Chinchwad
11-08-2015,12,33,62.0,62.0,Pimpri-Chinchwad
12-08-2015,10,23,198.0,165.0,Pimpri-Chinchwad
14-08-2015,14,17,49.0,49.0,Pimpri-Chinchwad
17-08-2015,11,22,48.0,48.0,Pimpri-Chinchwad
18-08-2015,10,26,44.0,44.0,Pimpri-Chinchwad
22-08-2015,16,20,26.0,26.0,Pimpri-Chinchwad
24-08-2015,17,16,90.0,90.0,Pimpri-Chinchwad
25-08-2015,16,15,29.0,29.0,Pimpri-Chinchwad
26-08-2015,26,26,34.0,34.0,Pimpri-Chinchwad
28-08-2015,31,16,35.0,35.0,Pimpri-Chinchwad
29-08-2015,28,38,23.0,48.0,Pimpri-Chinchwad
31-08-2015,29,22,45.0,45.0,Pimpri-Chinchwad
01-09-2015,19,27,46.0,46.0,Pimpri-Chinchwad
02-09-2015,20,42,28.0,53.0,Pimpri-Chinchwad
03-09-2015,22,32,131.0,121.0,Pimpri-Chinchwad
04-09-2015,23,49,67.0,67.0,Pimpri-Chinchwad
05-09-2015,20,36,82.0,82.0,Pimpri-Chinchwad
07-09-2015,22,26,60.0,60.0,Pimpri-Chinchwad
08-09-2015,20,38,59.0,59.0,Pimpri-Chinchwad
09-09-2015,20,40,51.0,51.0,Pimpri-Chinchwad
10-09-2015,19,33,35.0,41.0,Pimpri-Chinchwad
11-09-2015,18,42,68.0,68.0,Pimpri-Chinchwad
12-09-2015,21,47,58.0,59.0,Pimpri-Chinchwad
13-09-2015,17,62,56.0,78.0,Pimpri-Chinchwad
14-09-2015,31,30,61.0,61.0,Pimpri-Chinchwad
15-09-2015,16,23,51.0,51.0,Pimpri-Chinchwad
16-09-2015,22,29,46.0,46.0,Pimpri-Chinchwad
18-09-2015,18,28,49.0,49.0,Pimpri-Chinchwad
19-09-2015,18,27,74.0,74.0,Pimpri-Chinchwad
21-09-2015,16,27,57.0,57.0,Pimpri-Chinchwad
22-09-2015,17,31,32.0,39.0,Pimpri-Chinchwad
23-09-2015,19,47,57.0,59.0,Pimpri-Chinchwad
24-09-2015,14,32,50.0,50.0,Pimpri-Chinchwad
25-09-2015,19,28,59.0,59.0,Pimpri-Chinchwad
26-09-2015,18,73,114.0,109.0,Pimpri-Chinchwad
28-09-2015,17,42,91.0,91.0,Pimpri-Chinchwad
29-09-2015,22,30,87.0,87.0,Pimpri-Chinchwad
30-09-2015,25,34,97.0,97.0,Pimpri-Chinchwad
01-10-2015,18,34,80.0,80.0,Pimpri-Chinchwad
02-10-2015,23,50,36.0,63.0,Pimpri-Chinchwad
03-10-2015,19,52,44.0,65.0,Pimpri-Chinchwad
05-10-2015,20,49,80.0,80.0,Pimpri-Chinchwad
06-10-2015,25,28,93.0,93.0,Pimpri-Chinchwad
07-10-2015,21,58,115.0,110.0,Pimpri-Chinchwad
08-10-2015,22,55,112.0,108.0,Pimpri-Chinchwad
09-10-2015,20,40,97.0,97.0,Pimpri-Chinchwad
10-10-2015,22,26,72.0,72.0,Pimpri-Chinchwad
12-10-2015,21,40,69.0,69.0,Pimpri-Chinchwad
13-10-2015,25,41,98.0,98.0,Pimpri-Chinchwad
14-10-2015,22,50,155.0,137.0,Pimpri-Chinchwad
15-10-2015,20,55,151.0,134.0,Pimpri-Chinchwad
16-10-2015,20,48,164.0,143.0,Pimpri-Chinchwad
17-10-2015,21,34,151.0,134.0,Pimpri-Chinchwad
19-10-2015,24,54,69.0,69.0,Pimpri-Chinchwad
20-10-2015,23,49,57.0,61.0,Pimpri-Chinchwad
21-10-2015,26,56,130.0,120.0,Pimpri-Chinchwad
23-10-2015,27,42,113.0,109.0,Pimpri-Chinchwad
24-10-2015,23,50,93.0,93.0,Pimpri-Chinchwad
26-10-2015,28,38,110.0,107.0,Pimpri-Chinchwad
27-10-2015,23,39,123.0,115.0,Pimpri-Chinchwad
28-10-2015,28,42,122.0,115.0,Pimpri-Chinchwad
29-10-2015,21,47,87.0,87.0,Pimpri-Chinchwad
30-10-2015,32,45,85.0,85.0,Pimpri-Chinchwad
31-10-2015,28,37,101.0,101.0,Pimpri-Chinchwad
02-11-2015,29,42,117.0,111.0,Pimpri-Chinchwad
03-11-2015,23,47,106.0,104.0,Pimpri-Chinchwad
04-11-2015,25,39,105.0,103.0,Pimpri-Chinchwad
05-11-2015,26,47,131.0,121.0,Pimpri-Chinchwad
06-11-2015,24,65,111.0,107.0,Pimpri-Chinchwad
07-11-2015,24,56,107.0,105.0,Pimpri-Chinchwad
09-11-2015,40,57,132.0,121.0,Pimpri-Chinchwad
10-11-2015,37,45,114.0,109.0,Pimpri-Chinchwad
11-11-2015,48,31,160.0,140.0,Pimpri-Chinchwad
12-11-2015,35,57,161.0,141.0,Pimpri-Chinchwad
13-11-2015,24,68,150.0,133.0,Pimpri-Chinchwad
14-11-2015,22,49,137.0,125.0,Pimpri-Chinchwad
16-11-2015,45,77,180.0,153.0,Pimpri-Chinchwad
17-11-2015,47,58,123.0,115.0,Pimpri-Chinchwad
18-11-2015,35,44,136.0,124.0,Pimpri-Chinchwad
19-11-2015,26,40,126.0,117.0,Pimpri-Chinchwad
20-11-2015,34,29,98.0,98.0,Pimpri-Chinchwad
21-11-2015,24,34,83.0,83.0,Pimpri-Chinchwad
23-11-2015,20,38,45.0,48.0,Pimpri-Chinchwad
24-11-2015,31,47,78.0,78.0,Pimpri-Chinchwad
25-11-2015,27,80,135.0,123.0,Pimpri-Chinchwad
26-11-2015,32,66,210.0,173.0,Pimpri-Chinchwad
28-11-2015,38,74,107.0,105.0,Pimpri-Chinchwad
30-11-2015,56,78,166.0,144.0,Pimpri-Chinchwad
01-12-2015,38,66,148.0,132.0,Pimpri-Chinchwad
02-12-2015,35,73,143.0,129.0,Pimpri-Chinchwad
03-12-2015,20,66,134.0,123.0,Pimpri-Chinchwad
04-12-2015,31,66,144.0,129.0,Pimpri-Chinchwad
05-12-2015,55,84,150.0,133.0,Pimpri-Chinchwad
07-12-2015,78,75,163.0,142.0,Pimpri-Chinchwad
08-12-2015,29,76,176.0,151.0,Pimpri-Chinchwad
09-12-2015,38,95,179.0,153.0,Pimpri-Chinchwad
10-12-2015,25,85,138.0,125.0,Pimpri-Chinchwad
11-12-2015,24,101,122.0,121.0,Pimpri-Chinchwad
12-12-2015,27,88,104.0,108.0,Pimpri-Chinchwad
14-12-2015,63,91,130.0,120.0,Pimpri-Chinchwad
15-12-2015,44,80,162.0,141.0,Pimpri-Chinchwad
17-12-2015,59,90,137.0,125.0,Pimpri-Chinchwad
18-12-2015,58,73,135.0,123.0,Pimpri-Chinchwad
19-12-2015,60,62,134.0,123.0,Pimpri-Chinchwad
22-12-2015,52,65,122.0,115.0,Pimpri-Chinchwad
23-12-2015,57,59,124.0,116.0,Pimpri-Chinchwad
24-12-2015,44,63,148.0,132.0,Pimpri-Chinchwad
25-12-2015,63,60,168.0,145.0,Pimpri-Chinchwad
26-12-2015,62,65,223.0,182.0,Pimpri-Chinchwad
28-12-2015,82,78,196.0,164.0,Pimpri-Chinchwad
29-12-2015,84,77,234.0,189.0,Pimpri-Chinchwad
30-12-2015,55,86,211.0,174.0,Pimpri-Chinchwad
31-12-2015,50,98,202.0,168.0,Pimpri-Chinchwad
01-01-2016,45,136,173.0,156.0,Pimpri-Chinchwad
02-01-2016,33,129,169.0,149.0,Pimpri-Chinchwad
04-01-2016,50,90,167.0,145.0,Pimpri-Chinchwad
05-01-2016,52,102,194.0,163.0,Pimpri-Chinchwad
06-01-2016,43,133,186.0,157.0,Pimpri-Chinchwad
07-01-2016,39,77,206.0,171.0,Pimpri-Chinchwad
08-01-2016,48,89,196.0,164.0,Pimpri-Chinchwad
09-01-2016,37,116,167.0,145.0,Pimpri-Chinchwad
11-01-2016,35,85,185.0,157.0,Pimpri-Chinchwad
12-01-2016,23,70,169.0,146.0,Pimpri-Chinchwad
13-01-2016,33,86,183.0,155.0,Pimpri-Chinchwad
14-01-2016,39,85,161.0,141.0,Pimpri-Chinchwad
15-01-2016,28,89,149.0,133.0,Pimpri-Chinchwad
16-01-2016,22,68,83.0,85.0,Pimpri-Chinchwad
18-01-2016,44,62,101.0,101.0,Pimpri-Chinchwad
19-01-2016,43,60,101.0,101.0,Pimpri-Chinchwad
20-01-2016,53,68,127.0,118.0,Pimpri-Chinchwad
21-01-2016,28,45,106.0,104.0,Pimpri-Chinchwad
22-01-2016,38,66,165.0,143.0,Pimpri-Chinchwad
25-01-2016,33,81,143.0,129.0,Pimpri-Chinchwad
27-01-2016,34,100,204.0,169.0,Pimpri-Chinchwad
28-01-2016,38,94,173.0,149.0,Pimpri-Chinchwad
29-01-2016,35,68,168.0,145.0,Pimpri-Chinchwad
30-01-2016,14,48,143.0,129.0,Pimpri-Chinchwad
31-01-2016,15,49,152.0,135.0,Pimpri-Chinchwad
01-02-2016,36,94,172.0,148.0,Pimpri-Chinchwad
02-02-2016,29,85,167.0,145.0,Pimpri-Chinchwad
03-02-2016,32,86,150.0,133.0,Pimpri-Chinchwad
04-02-2016,41,96,158.0,139.0,Pimpri-Chinchwad
05-02-2016,79,117,162.0,141.0,Pimpri-Chinchwad
06-02-2016,46,81,109.0,106.0,Pimpri-Chinchwad
08-02-2016,38,99,152.0,135.0,Pimpri-Chinchwad
09-02-2016,41,78,149.0,133.0,Pimpri-Chinchwad
11-02-2016,39,46,107.0,105.0,Pimpri-Chinchwad
12-02-2016,25,55,108.0,105.0,Pimpri-Chinchwad
13-02-2016,25,45,97.0,97.0,Pimpri-Chinchwad
15-02-2016,51,68,196.0,164.0,Pimpri-Chinchwad
16-02-2016,62,57,220.0,180.0,Pimpri-Chinchwad
17-02-2016,41,69,135.0,123.0,Pimpri-Chinchwad
18-02-2016,44,69,127.0,118.0,Pimpri-Chinchwad
19-02-2016,46,62,117.0,111.0,Pimpri-Chinchwad
20-02-2016,32,77,125.0,117.0,Pimpri-Chinchwad
22-02-2016,58,85,144.0,129.0,Pimpri-Chinchwad
23-02-2016,51,64,121.0,114.0,Pimpri-Chinchwad
24-02-2016,34,63,95.0,95.0,Pimpri-Chinchwad
25-02-2016,24,73,159.0,139.0,Pimpri-Chinchwad
26-02-2016,40,69,138.0,125.0,Pimpri-Chinchwad
27-02-2016,48,79,140.0,127.0,Pimpri-Chinchwad
29-02-2016,31,87,120.0,113.0,Pimpri-Chinchwad
01-03-2016,35,76,92.0,95.0,Pimpri-Chinchwad
02-03-2016,19,97,124.0,117.0,Pimpri-Chinchwad
03-03-2016,35,52,160.0,140.0,Pimpri-Chinchwad
04-03-2016,31,52,96.0,96.0,Pimpri-Chinchwad
05-03-2016,37,62,123.0,115.0,Pimpri-Chinchwad
07-03-2016,59,71,99.0,99.0,Pimpri-Chinchwad
08-03-2016,41,64,149.0,133.0,Pimpri-Chinchwad
09-03-2016,35,82,128.0,119.0,Pimpri-Chinchwad
10-03-2016,42,82,146.0,131.0,Pimpri-Chinchwad
11-03-2016,37,71,180.0,153.0,Pimpri-Chinchwad
12-03-2016,30,65,99.0,99.0,Pimpri-Chinchwad
14-03-2016,24,47,92.0,92.0,Pimpri-Chinchwad
15-03-2016,26,56,111.0,107.0,Pimpri-Chinchwad
16-03-2016,17,55,97.0,97.0,Pimpri-Chinchwad
17-03-2016,24,56,97.0,97.0,Pimpri-Chinchwad
18-03-2016,16,49,139.0,126.0,Pimpri-Chinchwad
19-03-2016,15,75,142.0,128.0,Pimpri-Chinchwad
21-03-2016,27,65,167.0,145.0,Pimpri-Chinchwad
22-03-2016,30,54,140.0,127.0,Pimpri-Chinchwad
23-03-2016,33,100,207.0,171.0,Pimpri-Chinchwad
24-03-2016,33,48,170.0,147.0,Pimpri-Chinchwad
25-03-2016,28,40,117.0,111.0,Pimpri-Chinchwad
26-03-2016,27,46,109.0,106.0,Pimpri-Chinchwad
28-03-2016,29,49,122.0,115.0,Pimpri-Chinchwad
29-03-2016,23,40,99.0,99.0,Pimpri-Chinchwad
30-03-2016,28,67,150.0,133.0,Pimpri-Chinchwad
31-03-2016,28,67,150.0,133.0,Pimpri-Chinchwad
01-04-2016,30,107,132.0,127.0,Pimpri-Chinchwad
02-04-2016,19,29,95.0,95.0,Pimpri-Chinchwad
04-04-2016,20,47,108.0,105.0,Pimpri-Chinchwad
05-04-2016,30,38,113.0,109.0,Pimpri-Chinchwad
06-04-2016,21,59,95.0,95.0,Pimpri-Chinchwad
07-04-2016,28,42,84.0,84.0,Pimpri-Chinchwad
10-04-2016,28,48,112.0,108.0,Pimpri-Chinchwad
11-04-2016,37,39,114.0,109.0,Pimpri-Chinchwad
12-04-2016,26,41,133.0,122.0,Pimpri-Chinchwad
14-04-2016,25,41,135.0,123.0,Pimpri-Chinchwad
15-04-2016,26,44,106.0,104.0,Pimpri-Chinchwad
16-04-2016,28,38,91.0,91.0,Pimpri-Chinchwad
18-04-2016,34,41,115.0,110.0,Pimpri-Chinchwad
20-04-2016,29,50,128.0,119.0,Pimpri-Chinchwad
21-04-2016,43,31,96.0,96.0,Pimpri-Chinchwad
22-04-2016,21,25,31.0,31.0,Pimpri-Chinchwad
23-04-2016,25,24,62.0,62.0,Pimpri-Chinchwad
25-04-2016,23,23,70.0,70.0,Pimpri-Chinchwad
26-04-2016,13,50,79.0,79.0,Pimpri-Chinchwad
27-04-2016,25,69,108.0,105.0,Pimpri-Chinchwad
28-04-2016,23,67,99.0,99.0,Pimpri-Chinchwad
29-04-2016,27,29,90.0,90.0,Pimpri-Chinchwad
02-05-2016,34,30,66.0,66.0,Pimpri-Chinchwad
03-05-2016,35,30,96.0,96.0,Pimpri-Chinchwad
04-05-2016,24,59,78.0,78.0,Pimpri-Chinchwad
05-05-2016,35,40,68.0,68.0,Pimpri-Chinchwad
06-05-2016,16,46,76.0,76.0,Pimpri-Chinchwad
07-05-2016,12,46,65.0,65.0,Pimpri-Chinchwad
09-05-2016,18,59,93.0,93.0,Pimpri-Chinchwad
10-05-2016,20,48,87.0,87.0,Pimpri-Chinchwad
11-05-2016,21,64,66.0,80.0,Pimpri-Chinchwad
